ID,Type,Trend,Seasonality,Horizon,sMAPE,Model,sMAPE_ETS,sMAPE_Arima,sMAPE_cv,Model_cv,sMAPE_naive,sMAPE_snaive,sMAPE_drift
673,MICRO,1,Non-seasonal,7,6.173673344,Arima(transform),5.992754657,6.173673344,6.173673344,Arima(transform),6.033285612,8.467319219,6.010005338
674,MICRO,1,Non-seasonal,8,5.44298011,Arima(transform),6.020489391,5.44298011,5.44298011,Arima(transform),5.279124911,8.352300543,5.272341165
675,MICRO,1,Non-seasonal,9,5.932778694,Arima(transform),5.719777321,5.932778694,5.932778694,Arima(transform),5.750756535,8.99752182,5.731171378
676,MICRO,1,Non-seasonal,10,5.583191301,Arima(transform),6.045374954,5.583191301,5.583191301,Arima(transform),5.452178577,8.554390642,5.448133862
677,MICRO,1,Non-seasonal,11,5.212606418,Arima(transform),6.227359128,5.212606418,5.212606418,Arima(transform),5.12333165,7.861285362,5.133237127
678,MICRO,1,Non-seasonal,12,4.805566506,Arima(transform),6.226298578,4.805566506,4.805566506,Arima(transform),4.696387346,7.206178248,4.71905017
679,MICRO,1,Non-seasonal,13,4.623361756,Arima(transform),6.437795123,4.623361756,4.623361756,Arima(transform),4.547817316,7.918514715,4.582315967
680,MICRO,1,Non-seasonal,14,4.467186257,Arima(transform),6.619077875,4.467186257,4.467186257,Arima(transform),4.420471577,8.288651998,4.466084223
681,MICRO,1,Non-seasonal,15,4.650673127,Arima(transform),7.094184986,4.650673127,4.650673127,Arima(transform),4.628918126,8.95899001,4.685050107
682,MICRO,1,Non-seasonal,16,4.570985981,Arima(transform),7.270337938,4.570985981,4.570985981,Arima(transform),4.571092224,9.058123733,4.637290142
683,MICRO,1,Non-seasonal,17,4.427392558,Arima(transform),7.102321965,4.427392558,4.427392558,Arima(transform),4.408192788,9.191219673,4.456919478
684,MICRO,1,Non-seasonal,18,4.710360636,Arima(transform),6.873472787,4.710360636,4.710360636,Arima(transform),4.674038105,9.501809379,4.706508412
685,INDUSTRY,1,Non-seasonal,1,0.154738024,Arima(transform),0.097186928,0.154738024,0.097186928,ETS,0.058014736,22.49193028,0.268698486
686,INDUSTRY,1,Non-seasonal,2,1.099157567,Arima(transform),1.187756025,1.099157567,1.187756025,ETS,1.090578493,21.84631681,1.523119798
687,INDUSTRY,1,Non-seasonal,3,1.896777628,Arima(transform),1.876593173,1.896777628,1.876593173,ETS,1.863527682,23.3429322,1.824172332
688,INDUSTRY,1,Non-seasonal,4,1.84184714,Arima(transform),1.88602357,1.84184714,1.88602357,ETS,1.837427308,27.74336557,2.136188536
689,INDUSTRY,1,Non-seasonal,5,2.037854202,Arima(transform),2.025729228,2.037854202,2.025729228,ETS,2.017887052,29.34808997,1.928058747
690,INDUSTRY,1,Non-seasonal,6,2.763905662,Arima(transform),2.793319064,2.763905662,2.793319064,ETS,2.760944749,31.01411869,3.015040778
691,INDUSTRY,1,Non-seasonal,7,4.501665747,Arima(transform),4.560593891,4.501665747,4.560593891,ETS,4.510798979,31.43521939,5.056400099
692,INDUSTRY,1,Non-seasonal,8,5.79878144,Arima(transform),5.879846679,5.79878144,5.879846679,ETS,5.816985595,32.37280969,6.622704987
693,INDUSTRY,1,Non-seasonal,9,6.969652534,Arima(transform),7.067905293,6.969652534,7.067905293,ETS,6.994901449,31.78762475,8.039503287
694,INDUSTRY,1,Non-seasonal,10,7.457781516,Arima(transform),7.569859941,7.457781516,7.569859941,ETS,7.488692281,30.27841004,8.758915167
695,INDUSTRY,1,Non-seasonal,11,7.871135463,Arima(transform),7.994523798,7.871135463,7.994523798,ETS,7.906677964,28.5753485,9.391986908
696,INDUSTRY,1,Non-seasonal,12,8.426073827,Arima(transform),8.558853654,8.426073827,8.558853654,ETS,8.465464603,27.41174593,10.15743134
697,INDUSTRY,1,Non-seasonal,13,9.029312615,Arima(transform),9.170014473,9.029312615,9.170014473,ETS,9.071951144,28.26805365,10.96420007
698,INDUSTRY,1,Non-seasonal,14,8.458412391,Arima(transform),8.606017804,8.458412391,8.606017804,ETS,8.503873561,27.69227289,10.5947096
699,INDUSTRY,1,Non-seasonal,15,8.201685594,Arima(transform),8.355265777,8.201685594,8.355265777,ETS,8.249590252,28.12941581,10.53501688
700,INDUSTRY,1,Non-seasonal,16,7.803915142,Arima(transform),7.933062689,7.803915142,7.933062689,ETS,7.843691306,28.71918541,10.10185065
701,INDUSTRY,1,Non-seasonal,17,7.568847925,Arima(transform),7.704355502,7.568847925,7.704355502,ETS,7.611115342,29.5089437,10.07161057
702,INDUSTRY,1,Non-seasonal,18,7.644124304,Arima(transform),7.785263369,7.644124304,7.785263369,ETS,7.688598687,30.19030514,10.34730755
703,INDUSTRY,0,Monthly,1,5.026239944,Arima(transform),6.230237084,4.746242944,4.746242944,Arima,4.940014114,6.690391459,4.782777938
704,INDUSTRY,0,Monthly,2,5.232757796,Arima(transform),6.398096205,4.87423383,4.87423383,Arima,7.028018107,6.408504103,6.792509936
705,INDUSTRY,0,Monthly,3,5.263397035,Arima(transform),6.055340523,4.637487108,4.637487108,Arima,7.396188778,5.606736922,7.395990551
706,INDUSTRY,0,Monthly,4,4.298585071,Arima(transform),4.716019904,3.484016451,3.484016451,Arima,8.335529666,4.286089969,8.491824154
707,INDUSTRY,0,Monthly,5,3.621728763,Arima(transform),3.931138813,2.949791184,2.949791184,Arima,9.721383234,3.734734337,10.00229417
708,INDUSTRY,0,Monthly,6,3.15802546,Arima(transform),3.583407763,2.847829763,2.847829763,Arima,10.50611778,3.874805847,10.89605432
709,INDUSTRY,0,Monthly,7,2.926146154,Arima(transform),3.222246717,2.508218498,2.508218498,Arima,11.64781863,3.547024101,12.13722178
710,INDUSTRY,0,Monthly,8,2.788471768,Arima(transform),3.059386187,2.24655921,2.24655921,Arima,12.28988052,3.341329753,12.87339225
711,INDUSTRY,0,Monthly,9,2.629129949,Arima(transform),3.163030839,2.124491612,2.124491612,Arima,11.86283329,3.146437735,12.53753038
712,INDUSTRY,0,Monthly,10,2.56985223,Arima(transform),3.022702582,1.934558192,1.934558192,Arima,11.6159439,3.303722359,12.37899254
713,INDUSTRY,0,Monthly,11,2.496985289,Arima(transform),2.815287702,1.777204497,1.777204497,Arima,11.38514499,3.222090677,12.23454448
714,INDUSTRY,0,Monthly,12,2.426931256,Arima(transform),2.80304261,1.899205603,1.899205603,Arima,10.75595026,3.273150475,11.69046055
715,INDUSTRY,0,Monthly,13,2.28618075,Arima(transform),2.645548338,1.918357429,1.918357429,Arima,10.08601437,3.044060843,11.10446462
716,INDUSTRY,0,Monthly,14,2.271365897,Arima(transform),2.587508615,2.036664192,2.036664192,Arima,9.417083378,2.988965588,10.41553054
717,INDUSTRY,0,Monthly,15,2.453893985,Arima(transform),2.720494164,2.100514468,2.100514468,Arima,9.383886033,3.004063487,10.47099509
718,INDUSTRY,0,Monthly,16,2.683695831,Arima(transform),2.87096586,2.218070211,2.218070211,Arima,9.218111181,3.113456904,10.3925291
719,INDUSTRY,0,Monthly,17,2.833018264,Arima(transform),2.898407717,2.250730192,2.250730192,Arima,9.331960661,3.263091083,10.59207148
720,INDUSTRY,0,Monthly,18,2.754842138,Arima(transform),2.754374813,2.167212402,2.167212402,Arima,9.496228762,3.216542818,10.84086753
721,INDUSTRY,0,Monthly,1,9.457910875,Arima,6.859982586,9.457910875,6.859982586,ETS,8.137044968,10.57082452,7.631991636
722,INDUSTRY,0,Monthly,2,6.773291932,Arima,4.063320002,6.773291932,4.063320002,ETS,12.06852248,22.48541226,11.31191561
723,INDUSTRY,0,Monthly,3,6.308376215,Arima,2.882916122,6.308376215,2.882916122,ETS,15.18311522,34.56985442,14.17571704
724,INDUSTRY,0,Monthly,4,9.412415383,Arima,5.95859477,9.412415383,5.95859477,ETS,14.56020293,27.12356306,13.29667208
725,INDUSTRY,0,Monthly,5,8.877892602,Arima,5.976936532,8.877892602,5.976936532,ETS,12.84576714,22.48936429,12.3452976
726,INDUSTRY,0,Monthly,6,12.48476866,Arima,9.604786053,12.48476866,9.604786053,ETS,16.34583159,22.30100745,16.42512776
727,INDUSTRY,0,Monthly,7,14.31377843,Arima,12.68260272,14.31377843,12.68260272,ETS,22.83005845,23.40086353,23.36015556
728,INDUSTRY,0,Monthly,8,14.64914391,Arima,13.93597236,14.64914391,13.93597236,ETS,26.84197279,23.05973492,27.77924731
729,INDUSTRY,0,Monthly,9,15.18742228,Arima,14.80616642,15.18742228,14.80616642,ETS,29.33756754,23.26366492,30.65285045
730,INDUSTRY,0,Monthly,10,16.20777628,Arima,16.56056906,16.20777628,16.56056906,ETS,32.5180965,23.12176444,34.16741115
731,INDUSTRY,0,Monthly,11,17.01708409,Arima,17.50490825,17.01708409,17.50490825,ETS,33.60554227,22.96971998,35.59510295
732,INDUSTRY,0,Monthly,12,18.85147632,Arima,18.76036666,18.85147632,18.76036666,ETS,33.85830171,24.10879794,36.18205892
733,INDUSTRY,0,Monthly,13,20.38980244,Arima,19.96102802,20.38980244,19.96102802,ETS,32.7665899,23.58102167,35.42650733
734,INDUSTRY,0,Monthly,14,20.87332298,Arima,20.29825232,20.87332298,20.29825232,ETS,30.96360151,22.69460378,33.95510182
735,INDUSTRY,0,Monthly,15,21.76058578,Arima,21.28594682,21.76058578,21.28594682,ETS,29.86628253,22.80663019,33.17851525
736,INDUSTRY,0,Monthly,16,23.67959966,Arima,22.73578014,23.67959966,22.73578014,ETS,29.08046694,23.53638822,32.70564889
737,INDUSTRY,0,Monthly,17,24.3414476,Arima,22.97361323,24.3414476,22.97361323,ETS,28.94267288,23.60689375,32.86927533
738,INDUSTRY,0,Monthly,18,25.82113072,Arima,24.21073634,25.82113072,24.21073634,ETS,30.17633245,24.46579162,34.37284723
739,INDUSTRY,0,Monthly,1,2.618696515,ETS,2.618696515,4.108520711,2.618696515,ETS,2.723196086,7.148212947,2.590525308
740,INDUSTRY,0,Monthly,2,2.035503221,ETS,2.035503221,2.471986192,2.035503221,ETS,8.45728227,4.30725474,8.25899592
741,INDUSTRY,0,Monthly,3,3.346118151,ETS,3.346118151,2.717059072,3.346118151,ETS,6.58878434,3.498597981,6.324098291
742,INDUSTRY,0,Monthly,4,3.58053552,ETS,3.58053552,2.872852372,3.58053552,ETS,9.600159576,3.75640764,9.270331664
743,INDUSTRY,0,Monthly,5,3.395798296,ETS,3.395798296,2.913747859,3.395798296,ETS,7.939633286,4.354653777,7.543430728
744,INDUSTRY,0,Monthly,6,4.990571964,ETS,4.990571964,4.212845554,4.990571964,ETS,10.13122462,4.328878148,9.931786043
745,INDUSTRY,0,Monthly,7,5.104314423,ETS,5.104314423,4.550454274,5.104314423,ETS,9.156856269,4.093410349,9.118030628
746,INDUSTRY,0,Monthly,8,5.844145075,ETS,5.844145075,5.287275076,5.844145075,ETS,9.634025487,4.339309813,9.731532919
747,INDUSTRY,0,Monthly,9,5.620750889,ETS,5.620750889,5.266060644,5.620750889,ETS,9.566822971,5.061951583,9.521736346
748,INDUSTRY,0,Monthly,10,5.328646799,ETS,5.328646799,5.778809109,5.328646799,ETS,9.058040615,5.920234878,9.149283562
749,INDUSTRY,0,Monthly,11,5.16555418,ETS,5.16555418,5.672456652,5.16555418,ETS,8.444046906,6.074268763,8.395181929
750,INDUSTRY,0,Monthly,12,4.860678516,ETS,4.860678516,5.29870664,4.860678516,ETS,8.163320018,5.991023388,7.986852773
751,INDUSTRY,0,Monthly,13,5.068210185,ETS,5.068210185,5.373828513,5.068210185,ETS,8.124830561,6.459397212,7.830441806
752,INDUSTRY,0,Monthly,14,5.559188899,ETS,5.559188899,6.072597186,5.559188899,ETS,7.602112919,7.058542179,7.345059347
753,INDUSTRY,0,Monthly,15,5.285980773,ETS,5.285980773,5.790048441,5.285980773,ETS,7.585751251,7.013785628,7.21449185
754,INDUSTRY,0,Monthly,16,5.147429796,ETS,5.147429796,5.77748458,5.147429796,ETS,7.819299315,6.751864655,7.340200128
755,INDUSTRY,0,Monthly,17,4.994712317,ETS,4.994712317,5.722000565,4.994712317,ETS,7.589360063,6.44538985,7.269664714
756,INDUSTRY,0,Monthly,18,4.800173064,ETS,4.800173064,5.574615803,4.800173064,ETS,7.704990647,6.492077537,7.53388887
757,INDUSTRY,1,Monthly,1,10.46232861,Arima,15.09253537,10.46232861,15.09253537,ETS,10.52631579,20.68965517,9.984776104
758,INDUSTRY,1,Monthly,2,6.992994421,Arima,9.110230761,6.992994421,9.110230761,ETS,9.263157895,23.38830585,8.451641023
759,INDUSTRY,1,Monthly,3,10.5368705,Arima,12.23308258,10.5368705,12.23308258,ETS,11.69560845,26.0230429,10.61790567
760,INDUSTRY,1,Monthly,4,9.479502327,Arima,10.42531055,9.479502327,10.42531055,ETS,8.771706336,29.51728218,8.502009159
761,INDUSTRY,1,Monthly,5,10.73164186,Arima,9.743970809,10.73164186,9.743970809,ETS,10.32563575,31.93065742,10.64274544
762,INDUSTRY,1,Monthly,6,12.29486993,Arima,13.96919728,12.29486993,13.96919728,ETS,8.837796688,31.14221452,9.637663141
763,INDUSTRY,1,Monthly,7,12.89938051,Arima,14.93014873,12.89938051,14.93014873,ETS,7.775054503,30.84079217,8.994822096
764,INDUSTRY,1,Monthly,8,13.92674435,Arima,17.96278579,13.92674435,17.96278579,ETS,9.018362564,29.90777107,9.556002052
765,INDUSTRY,1,Monthly,9,13.67964485,Arima,18.15008131,13.67964485,18.15008131,ETS,9.725723988,28.76333463,9.67437215
766,INDUSTRY,1,Monthly,10,13.03589804,Arima,16.51693507,13.03589804,16.51693507,ETS,9.929622178,27.9278175,9.354398611
767,INDUSTRY,1,Monthly,11,13.00863361,Arima,16.38713378,13.00863361,16.38713378,ETS,10.53243012,27.14845579,9.483241672
768,INDUSTRY,1,Monthly,12,12.49996462,Arima,16.454835,12.49996462,16.454835,ETS,10.63511977,25.86647663,9.14698665
769,INDUSTRY,1,Monthly,13,13.728307,Arima,18.17856074,13.728307,18.17856074,ETS,12.46955353,27.28531514,10.5826633
770,INDUSTRY,1,Monthly,14,14.41986049,Arima,18.93183561,14.41986049,18.93183561,ETS,13.97358624,28.97434099,11.70859797
771,INDUSTRY,1,Monthly,15,15.16453439,Arima,19.83163651,15.16453439,19.83163651,ETS,15.08122951,30.04271825,12.45330716
772,INDUSTRY,1,Monthly,16,15.92709405,Arima,20.00346841,15.92709405,20.00346841,ETS,15.86020955,32.27343997,12.88174863
773,INDUSTRY,1,Monthly,17,17.72884717,Arima,21.53998186,17.72884717,21.53998186,ETS,16.29860214,34.955155,12.97939179
774,INDUSTRY,1,Monthly,18,18.80173244,Arima,23.59156193,18.80173244,23.59156193,ETS,16.68828443,35.84845098,13.03871099
775,INDUSTRY,1,Non-seasonal,1,11.06631973,Arima,9.62129687,11.06631973,9.62129687,ETS,13.99548533,8.372093023,14.30137007
776,INDUSTRY,1,Non-seasonal,2,8.527172637,Arima,7.489318909,8.527172637,7.489318909,ETS,15.48229391,4.347077107,15.93989851
777,INDUSTRY,1,Non-seasonal,3,7.93782658,Arima,7.662925835,7.93782658,7.662925835,ETS,15.42643951,9.005084068,16.03608582
778,INDUSTRY,1,Non-seasonal,4,6.318201568,Arima,6.344109929,6.318201568,6.344109929,ETS,15.17241444,7.701720822,15.93393827
779,INDUSTRY,1,Non-seasonal,5,5.489374587,Arima,5.831008152,5.489374587,5.831008152,ETS,16.28228546,7.321527982,17.19352995
780,INDUSTRY,1,Non-seasonal,6,8.180968133,Arima,7.543808339,8.180968133,7.543808339,ETS,20.39500549,9.60825323,21.4461124
781,INDUSTRY,1,Non-seasonal,7,17.38636479,Arima,17.86330638,17.38636479,17.86330638,ETS,25.76176596,20.82893399,26.38282097
782,INDUSTRY,1,Non-seasonal,8,21.90723236,Arima,22.63601485,21.90723236,22.63601485,ETS,27.68279491,25.87573218,27.93420009
783,INDUSTRY,1,Non-seasonal,9,26.66800637,Arima,27.24703595,26.66800637,27.24703595,ETS,30.77573642,29.67273394,30.71785388
784,INDUSTRY,1,Non-seasonal,10,29.77797972,Arima,31.06091122,29.77797972,31.06091122,ETS,32.48321379,33.05845908,32.1442079
785,INDUSTRY,1,Non-seasonal,11,32.47917157,Arima,32.93177923,32.47917157,32.93177923,ETS,33.92292163,35.37808269,33.32848649
786,INDUSTRY,1,Non-seasonal,12,34.35463463,Arima,34.31482171,34.35463463,34.31482171,ETS,34.93056306,36.2644607,34.09815531
787,INDUSTRY,1,Non-seasonal,13,34.37036558,Arima,33.82120455,34.37036558,33.82120455,ETS,34.05752115,35.715202,32.99079563
788,INDUSTRY,1,Non-seasonal,14,37.34928312,Arima,36.74572157,37.34928312,36.74572157,ETS,36.2341238,38.84973487,34.97171855
789,INDUSTRY,1,Non-seasonal,15,38.30692925,Arima,37.63768451,38.30692925,37.63768451,ETS,36.69816268,38.94634294,35.23160306
790,INDUSTRY,1,Non-seasonal,16,39.94691527,Arima,39.34020939,39.94691527,39.34020939,ETS,37.77308761,40.48836521,36.11769879
791,INDUSTRY,1,Non-seasonal,17,41.3943415,Arima,41.11262713,41.3943415,41.11262713,ETS,38.73288892,42.08821979,36.89484653
792,INDUSTRY,1,Non-seasonal,18,40.67751532,Arima,41.12276931,40.67751532,41.12276931,ETS,37.49533518,41.7781241,35.4611787
793,INDUSTRY,1,Non-seasonal,1,12.04135758,Arima,13.07462386,12.04135758,13.07462386,ETS,7.657365347,22.06800833,7.322635485
794,INDUSTRY,1,Non-seasonal,2,16.06311065,Arima,16.60757074,16.06311065,16.60757074,ETS,11.20368267,23.68974187,10.70341681
795,INDUSTRY,1,Non-seasonal,3,11.05367119,Arima,11.36388989,11.05367119,11.36388989,ETS,8.987410257,17.23616269,8.987768215
796,INDUSTRY,1,Non-seasonal,4,12.79255883,Arima,12.97439871,12.79255883,12.97439871,ETS,9.841823516,19.34944885,9.509714781
797,INDUSTRY,1,Non-seasonal,5,15.89051092,Arima,15.99381972,15.89051092,15.99381972,ETS,12.41891336,21.97144422,11.82424733
798,INDUSTRY,1,Non-seasonal,6,18.40515664,Arima,18.4558953,18.40515664,18.4558953,ETS,14.58937715,26.73013022,13.76637174
799,INDUSTRY,1,Non-seasonal,7,18.56812828,Arima,18.58080262,18.56812828,18.58080262,ETS,14.49603325,24.57968571,13.46008129
800,INDUSTRY,1,Non-seasonal,8,20.9286434,Arima,20.91344901,20.9286434,20.91344901,ETS,16.68062774,26.03955756,15.45063873
801,INDUSTRY,1,Non-seasonal,9,21.473172,Arima,21.43585575,21.473172,21.43585575,ETS,17.07774686,25.72771161,15.65655665
802,INDUSTRY,1,Non-seasonal,10,21.88710934,Arima,21.83208907,21.88710934,21.83208907,ETS,17.37361516,26.09164931,15.76709784
803,INDUSTRY,1,Non-seasonal,11,22.32387038,Arima,22.25439273,22.32387038,22.25439273,ETS,17.71442383,26.35604483,15.92733085
804,INDUSTRY,1,Non-seasonal,12,22.11173871,Arima,22.03006805,22.11173871,22.03006805,ETS,17.41899509,25.34048101,15.45288783
805,INDUSTRY,1,Non-seasonal,13,22.56227488,Arima,22.47045021,22.56227488,22.47045021,ETS,17.802813,26.20535258,15.66270033
806,INDUSTRY,1,Non-seasonal,14,23.44799019,Arima,23.34763278,23.44799019,23.34763278,ETS,18.63540839,27.17694001,16.32613696
807,INDUSTRY,1,Non-seasonal,15,24.45654659,Arima,24.34889041,24.45654659,24.34889041,ETS,19.60025504,28.14389474,17.12509465
808,INDUSTRY,1,Non-seasonal,16,24.70240483,Arima,24.58813068,24.70240483,24.58813068,ETS,19.80231621,28.63173676,17.15816902
809,INDUSTRY,1,Non-seasonal,17,24.15423335,Arima,24.03393823,24.15423335,24.03393823,ETS,19.21136217,28.10184965,16.39664265
810,INDUSTRY,1,Non-seasonal,18,24.11928253,Arima,23.99373079,24.11928253,23.99373079,ETS,19.14051527,28.94880527,16.15802376
811,INDUSTRY,1,Monthly,1,6.636107838,ETS,6.636107838,2.762486206,6.636107838,ETS,44.96788009,0.55401662,45.36390742
812,INDUSTRY,1,Monthly,2,7.50789844,ETS,7.50789844,5.189066598,7.50789844,ETS,38.0394956,0.396768789,38.64360971
813,INDUSTRY,1,Monthly,3,5.443828606,ETS,5.443828606,6.604662405,5.443828606,ETS,31.6056803,0.334910273,32.42010978
814,INDUSTRY,1,Monthly,4,5.049338223,ETS,5.049338223,8.014831973,5.049338223,ETS,25.65703044,2.203952914,26.68179918
815,INDUSTRY,1,Monthly,5,4.682336402,ETS,4.682336402,7.233922332,4.682336402,ETS,24.95280882,1.937075375,26.18094167
816,INDUSTRY,1,Monthly,6,6.28181563,ETS,6.28181563,8.312263763,6.28181563,ETS,24.26891082,5.01882172,25.70034017
817,INDUSTRY,1,Monthly,7,6.076957391,ETS,6.076957391,7.751589882,6.076957391,ETS,24.52863164,5.520533715,26.15994768
818,INDUSTRY,1,Monthly,8,5.521637221,ETS,5.521637221,7.376742083,5.521637221,ETS,23.67473156,5.778462667,25.50962125
819,INDUSTRY,1,Monthly,9,5.734815507,ETS,5.734815507,8.087606551,5.734815507,ETS,21.50082683,6.951293292,22.72139967
820,INDUSTRY,1,Monthly,10,5.550982028,ETS,5.550982028,7.875921101,5.550982028,ETS,19.94480356,6.88774291,21.452326
821,INDUSTRY,1,Monthly,11,5.174907751,ETS,5.174907751,7.42389508,5.174907751,ETS,18.57112849,6.311488814,20.34992257
822,INDUSTRY,1,Monthly,12,4.959636332,ETS,4.959636332,6.826793746,4.959636332,ETS,17.17050682,5.932503782,19.20889439
823,INDUSTRY,1,Monthly,13,5.391308281,ETS,5.391308281,7.310147551,5.391308281,ETS,20.53349827,6.748569136,22.78151564
824,INDUSTRY,1,Monthly,14,5.734689988,ETS,5.734689988,7.238024165,5.734689988,ETS,21.15671389,6.419045006,23.64010467
825,INDUSTRY,1,Monthly,15,5.658134836,ETS,5.658134836,7.535308912,5.658134836,ETS,21.20763067,6.191394795,23.92472557
826,INDUSTRY,1,Monthly,16,5.339929272,ETS,5.339929272,7.598946785,5.339929272,ETS,20.16142096,6.083699823,23.11284778
827,INDUSTRY,1,Monthly,17,5.833818662,ETS,5.833818662,7.920365201,5.833818662,ETS,19.28144288,6.674035304,22.46245081
